Date,Flow,PRCP,SNOW,TMAX,TMIN
1901-06-18,39700.0,0.58,,86.0,55.0
1901-06-19,38600.0,0.09,,81.0,54.0
1901-06-20,38600.0,0.0,,82.0,53.0
1901-06-21,38600.0,0.33,,83.0,63.0
1901-06-22,39700.0,0.0,,90.0,64.0
1901-06-23,40800.0,0.0,,94.0,61.0
1901-06-24,41900.0,0.0,,98.0,61.0
1901-06-25,43000.0,0.0,,102.0,70.0
1901-06-26,43000.0,0.0,,99.0,72.0
1901-06-27,44100.0,0.0,,99.0,68.0
1901-06-28,44100.0,0.12,,100.0,67.0
1901-06-29,44100.0,0.0,,91.0,61.0
1901-06-30,45200.0,0.0,,101.0,67.0
1901-07-01,45200.0,0.63,,101.0,70.0
1901-07-02,45200.0,0.0,,91.0,68.0
1901-07-03,46300.0,0.17,,91.0,72.0
1901-07-04,46300.0,0.0,,101.0,71.0
1901-07-05,46300.0,0.0,,89.0,67.0
1901-07-06,47500.0,0.0,,89.0,60.0
1901-07-07,48700.0,0.0,,80.0,55.0
1901-07-08,49900.0,0.0,,87.0,49.0
1901-07-09,53600.0,0.0,,100.0,60.0
1901-07-10,56200.0,0.0,,104.0,65.0
1901-07-11,58800.0,0.0,,96.0,68.0
1901-07-12,60100.0,0.0,,96.0,66.0
1901-07-13,61500.0,0.0,,96.0,64.0
1901-07-14,62900.0,0.0,,97.0,57.0
1901-07-15,62900.0,0.0,,96.0,62.0
1901-07-16,64300.0,0.0,,100.0,65.0
1901-07-17,65700.0,0.0,,97.0,69.0
1901-07-18,65700.0,0.0,,98.0,68.0
1901-07-19,65700.0,0.0,,97.0,64.0
1901-07-20,64300.0,0.0,,102.0,64.0
1901-07-21,62900.0,0.0,,106.0,68.0
1901-07-22,62900.0,0.0,,102.0,71.0
1901-07-23,61500.0,0.0,,103.0,64.0
1901-07-24,60100.0,0.0,,105.0,72.0
1901-07-25,58800.0,0.64,,99.0,68.0
1901-07-26,57500.0,0.0,,100.0,71.0
1901-07-27,56200.0,0.0,,97.0,74.0
1901-07-28,54900.0,1.47,,90.0,72.0
1901-07-29,56200.0,1.35,,90.0,72.0
1901-07-30,54900.0,0.0,,85.0,63.0
1901-07-31,53600.0,0.0,,84.0,56.0
1901-08-01,51100.0,0.0,,86.0,54.0
1901-08-02,48700.0,0.0,,91.0,66.0
1901-08-03,47500.0,0.0,,76.0,66.0
1901-08-04,45200.0,0.0,,83.0,57.0
1901-08-05,43000.0,0.0,,87.0,53.0
1901-08-06,40800.0,0.0,,85.0,52.0
1901-08-07,39700.0,0.0,,92.0,55.0
1901-08-08,38600.0,0.0,,86.0,63.0
1901-08-09,37500.0,0.07,,83.0,65.0
1901-08-10,37500.0,0.0,,80.0,56.0
1901-08-11,36400.0,0.0,,74.0,55.0
1901-08-12,36400.0,0.0,,87.0,52.0
1901-08-13,35300.0,0.0,,92.0,55.0
1901-08-14,35300.0,0.0,,93.0,58.0
1901-08-15,34300.0,0.0,,90.0,59.0
1901-08-16,33300.0,0.0,,68.0,56.0
1901-08-17,32300.0,0.0,,90.0,60.0
1901-08-18,31300.0,0.37,,87.0,66.0
1901-08-19,31300.0,0.0,,,63.0
1901-08-20,31300.0,0.0,,87.0,58.0
1901-08-21,30300.0,0.0,,86.0,64.0
1901-08-22,30300.0,0.04,,91.0,65.0
1901-08-23,30300.0,0.0,,85.0,63.0
1901-08-24,29300.0,0.0,,87.0,55.0
1901-08-25,29300.0,0.0,,84.0,60.0
1901-08-26,29300.0,0.0,,86.0,63.0
1901-08-27,28300.0,0.0,,86.0,57.0
1901-08-28,28300.0,0.0,,93.0,61.0
1901-08-29,28300.0,0.0,,82.0,62.0
1901-08-30,27300.0,0.0,,79.0,62.0
1901-08-31,27300.0,0.0,,78.0,48.0
1901-09-01,27300.0,0.0,,81.0,48.0
1901-09-02,26300.0,0.0,,85.0,43.0
1901-09-03,26300.0,0.0,,86.0,52.0
1901-09-04,25400.0,0.0,,90.0,59.0
1901-09-05,25400.0,0.0,,92.0,54.0
1901-09-06,25400.0,0.0,,93.0,56.0
1901-09-07,25400.0,0.0,,94.0,58.0
1901-09-08,25400.0,0.0,,74.0,58.0
1901-09-09,25400.0,0.16,,74.0,52.0
1901-09-10,25400.0,0.0,,65.0,57.0
1901-09-11,25400.0,1.23,,68.0,53.0
1901-09-12,26300.0,0.0,,68.0,54.0
1901-09-13,26300.0,0.0,,80.0,47.0
1901-09-14,26300.0,0.8,,68.0,57.0
1901-09-15,27300.0,0.0,,75.0,54.0
1901-09-16,28300.0,0.0,,67.0,46.0
1901-09-17,29300.0,0.0,,55.0,40.0
1901-09-18,29300.0,0.0,,61.0,36.0
1901-09-19,29300.0,0.18,,49.0,33.0
1901-09-20,28300.0,0.0,,60.0,39.0
1901-09-21,28300.0,0.0,,72.0,34.0
1901-09-22,27300.0,0.0,,79.0,50.0
1901-09-23,27300.0,0.0,,83.0,57.0
1901-09-24,27300.0,0.0,,86.0,52.0
1901-09-25,26300.0,0.15,,85.0,59.0
1901-09-26,26300.0,0.0,,85.0,60.0
1901-09-27,26300.0,0.0,,83.0,58.0
1901-09-28,26300.0,0.0,,85.0,53.0
1901-09-29,26300.0,0.0,,65.0,48.0
1901-09-30,26300.0,0.0,,76.0,43.0
1901-10-01,25400.0,0.0,,81.0,56.0
1901-10-02,25400.0,0.0,,60.0,38.0
1901-10-03,26300.0,0.0,,59.0,32.0
1901-10-04,27300.0,0.0,,56.0,30.0
1901-10-05,27300.0,0.0,,67.0,27.0
1901-10-06,27300.0,0.0,,72.0,31.0
1901-10-07,27300.0,0.26,,73.0,44.0
1901-10-08,28300.0,0.13,,70.0,57.0
1901-10-09,30300.0,0.02,,67.0,47.0
1901-10-10,32300.0,0.03,,73.0,45.0
1901-10-11,34300.0,0.09,,68.0,54.0
1901-10-12,36400.0,0.0,,63.0,43.0
1901-10-13,38600.0,0.0,,56.0,35.0
1901-10-14,38600.0,0.0,,57.0,35.0
1901-10-15,38600.0,0.03,,64.0,39.0
1901-10-16,38600.0,0.0,,52.0,35.0
1901-10-17,37500.0,0.0,,53.0,26.0
1901-10-18,36400.0,0.0,,68.0,33.0
1901-10-19,36400.0,0.0,,67.0,45.0
1901-10-20,36400.0,0.0,,65.0,32.0
1901-10-21,36400.0,0.0,,76.0,34.0
1901-10-22,36400.0,0.0,,80.0,37.0
1901-10-23,36400.0,0.0,,83.0,40.0
1901-10-24,36400.0,0.0,,65.0,45.0
1901-10-25,35300.0,0.0,,67.0,32.0
1901-10-26,35300.0,0.04,,64.0,50.0
1901-10-27,35300.0,0.0,,58.0,40.0
1901-10-28,34300.0,0.0,,65.0,33.0
1901-10-29,33300.0,0.0,,80.0,56.0
1901-10-30,33300.0,0.0,,77.0,59.0
1901-10-31,33300.0,0.21,,65.0,45.0
1901-11-01,32300.0,0.0,,63.0,33.0
1901-11-02,31300.0,0.0,,66.0,33.0
1901-11-03,31300.0,0.28,,53.0,22.0
1901-11-04,30300.0,0.0,,30.0,15.0
1901-11-05,29300.0,0.0,,36.0,15.0
1901-11-06,29300.0,0.0,,63.0,25.0
1901-11-07,29300.0,0.0,,47.0,27.0
1901-11-08,29300.0,0.0,,53.0,20.0
1901-11-09,29300.0,0.0,,48.0,27.0
1901-11-10,29300.0,0.0,,55.0,27.0
1901-11-11,29300.0,0.07,,67.0,41.0
1901-11-12,31300.0,0.0,,45.0,25.0
1901-11-13,31300.0,0.0,,55.0,27.0
1901-11-14,32300.0,0.0,,41.0,28.0
1901-11-15,32300.0,0.0,,35.0,23.0
1901-11-16,31300.0,0.0,,33.0,10.0
1901-11-17,31300.0,0.0,,35.0,10.0
1901-11-18,30300.0,0.0,,37.0,12.0
1901-11-19,29300.0,0.0,,44.0,12.0
1901-11-20,29300.0,0.0,,42.0,12.0
1901-11-21,29300.0,0.0,,50.0,16.0
1901-11-22,29300.0,0.3,,50.0,16.0
1901-11-23,30300.0,0.0,,37.0,30.0
1901-11-24,30300.0,0.17,,38.0,33.0
1901-11-25,30300.0,0.0,,37.0,22.0
1901-11-26,29300.0,0.0,,39.0,20.0
1901-11-27,28300.0,0.0,,34.0,19.0
1901-11-28,28300.0,0.0,,40.0,15.0
1901-11-29,27300.0,0.0,,48.0,27.0
1901-11-30,27300.0,0.0,,50.0,22.0
1901-12-01,26300.0,0.0,0.0,50.0,30.0
1901-12-02,26300.0,0.0,0.0,37.0,24.0
1901-12-03,25400.0,0.0,0.0,29.0,20.0
1901-12-04,24600.0,0.0,0.0,31.0,17.0
1901-12-05,24600.0,0.0,0.0,32.0,23.0
1901-12-06,23800.0,0.0,0.0,38.0,22.0
1901-12-07,23800.0,0.0,0.0,39.0,32.0
1901-12-08,22900.0,0.12,0.0,35.0,28.0
1901-12-09,22000.0,0.0,0.0,29.0,21.0
1901-12-10,21000.0,0.0,0.0,37.0,24.0
1901-12-11,21000.0,0.0,0.0,34.0,20.0
1901-12-12,21000.0,0.68,0.0,38.0,27.0
1901-12-13,20000.0,0.0,0.0,38.0,2.0
1901-12-14,18000.0,0.0,0.0,2.0,-12.0
1901-12-15,15000.0,0.0,0.0,4.0,-10.0
1901-12-16,12000.0,0.03,1.0,15.0,-1.0
1901-12-17,9000.0,0.0,0.0,11.0,-2.0
1901-12-18,9000.0,0.0,0.0,5.0,-8.0
1901-12-19,9000.0,0.0,0.0,12.0,-10.0
1901-12-20,9000.0,0.0,0.0,4.0,-12.0
1901-12-21,9000.0,0.0,0.0,19.0,4.0
1901-12-22,9000.0,0.0,0.0,37.0,14.0
1901-12-23,10000.0,0.0,0.0,39.0,24.0
1901-12-24,11000.0,0.01,0.0,38.0,20.0
1901-12-25,11000.0,0.04,0.0,36.0,29.0
1901-12-26,12000.0,,0.0,35.0,29.0
1901-12-27,13000.0,0.0,0.0,35.0,20.0
1901-12-28,14000.0,0.0,0.0,37.0,30.0
1901-12-29,15000.0,0.0,0.0,37.0,25.0
1901-12-30,16000.0,0.0,0.0,37.0,27.0
1901-12-31,17000.0,0.0,0.0,38.0,19.0
1902-01-01,17000.0,0.0,0.0,38.0,17.0
1902-01-02,18000.0,0.0,0.0,40.0,18.0
1902-01-03,18000.0,0.0,0.0,19.0,6.0
1902-01-04,18000.0,0.0,0.0,26.0,2.0
1902-01-05,18000.0,0.0,0.0,38.0,23.0
1902-01-06,17000.0,0.0,0.0,41.0,17.0
1902-01-07,17000.0,0.0,0.0,47.0,23.0
1902-01-08,18000.0,0.0,0.0,48.0,25.0
1902-01-09,19000.0,0.0,0.0,52.0,27.0
1902-01-10,19000.0,0.0,0.0,40.0,28.0
1902-01-11,19000.0,0.0,0.0,30.0,19.0
1902-01-12,19000.0,0.0,0.0,20.0,10.0
1902-01-13,19000.0,0.0,0.0,25.0,3.0
1902-01-14,19000.0,0.0,0.0,40.0,19.0
1902-01-15,19000.0,0.0,0.0,40.0,15.0
1902-01-16,19000.0,0.0,0.0,35.0,18.0
1902-01-17,19000.0,0.0,0.0,45.0,16.0
1902-01-18,19000.0,0.0,0.0,36.0,18.0
1902-01-19,19000.0,0.0,0.0,37.0,10.0
1902-01-20,19000.0,0.22,2.0,34.0,25.0
1902-01-21,19000.0,0.08,1.0,35.0,29.0
1902-01-22,19000.0,0.0,0.0,31.0,16.0
1902-01-23,19000.0,0.0,0.0,29.0,11.0
1902-01-24,19000.0,0.0,0.0,25.0,3.0
1902-01-25,19000.0,0.22,2.0,26.0,-2.0
1902-01-26,18000.0,0.0,0.0,27.0,-5.0
1902-01-27,18000.0,0.0,0.0,3.0,-15.0
1902-01-28,18000.0,0.0,0.0,8.0,-15.0
1902-01-29,18000.0,0.08,1.0,22.0,6.0
1902-01-30,18000.0,0.03,0.3,26.0,11.0
1902-01-31,18000.0,0.0,0.0,29.0,8.0
1902-02-01,18000.0,0.0,0.0,23.0,2.0
1902-02-02,17000.0,0.0,0.0,10.0,-7.0
1902-02-03,17000.0,0.05,0.5,13.0,-10.0
1902-02-04,17000.0,0.0,0.0,10.0,-10.0
1902-02-05,17000.0,0.05,0.5,12.0,-11.0
1902-02-06,17000.0,0.05,0.5,23.0,2.0
1902-02-07,17000.0,0.0,0.0,12.0,-4.0
1902-02-08,16000.0,0.0,0.0,11.0,-9.0
1902-02-09,16000.0,0.0,0.0,19.0,-5.0
1902-02-10,16000.0,0.0,0.0,26.0,6.0
1902-02-11,16000.0,0.08,1.0,25.0,0.0
1902-02-12,16000.0,0.0,0.0,24.0,-6.0
1902-02-13,15000.0,0.0,0.0,28.0,2.0
1902-02-14,15000.0,0.0,0.0,29.0,8.0
1902-02-15,15000.0,0.0,0.0,25.0,5.0
1902-02-16,15000.0,0.0,0.0,26.0,2.0
1902-02-17,15000.0,0.0,0.0,27.0,9.0
1902-02-18,15000.0,0.0,0.0,28.0,-4.0
1902-02-19,15000.0,0.0,0.0,31.0,-2.0
1902-02-20,14000.0,0.0,0.0,30.0,2.0
1902-02-21,14000.0,0.0,0.0,37.0,5.0
1902-02-22,14000.0,0.0,0.0,40.0,10.0
1902-02-23,14000.0,0.0,0.0,46.0,24.0
1902-02-24,14000.0,0.0,0.0,44.0,22.0
1902-02-25,15000.0,0.0,0.0,46.0,20.0
1902-02-26,16000.0,0.0,0.0,50.0,31.0
1902-02-27,18000.0,0.72,0.0,45.0,37.0
1902-02-28,22000.0,0.23,0.0,45.0,35.0
1902-03-01,27000.0,0.03,0.0,37.0,23.0
1902-03-02,33000.0,,0.0,30.0,19.0
1902-03-03,41000.0,,0.0,33.0,21.0
1902-03-04,45000.0,,0.0,35.0,23.0
1902-03-05,45000.0,,0.0,46.0,22.0
1902-03-06,43000.0,,0.0,49.0,27.0
1902-03-07,42000.0,0.01,0.0,48.0,35.0
1902-03-08,42000.0,,0.0,48.0,31.0
1902-03-09,42000.0,,0.0,53.0,33.0
1902-03-10,44000.0,0.3,0.0,57.0,39.0
1902-03-11,47000.0,,0.0,63.0,48.0
1902-03-12,51000.0,1.18,0.0,51.0,38.0
1902-03-13,57000.0,,0.0,56.0,25.0
1902-03-14,61000.0,,0.0,60.0,35.0
1902-03-15,60000.0,,0.0,54.0,31.0
1902-03-16,57000.0,,0.0,35.0,14.0
1902-03-17,52000.0,,0.0,16.0,1.0
1902-03-18,48000.0,,0.0,35.0,6.0
1902-03-19,44000.0,,0.0,44.0,23.0
1902-03-20,41900.0,0.11,0.0,48.0,33.0
1902-03-21,36400.0,,0.0,51.0,36.0
1902-03-22,34300.0,,0.0,53.0,31.0
1902-03-23,34300.0,,0.0,64.0,31.0
1902-03-24,35300.0,,0.0,65.0,40.0
1902-03-25,37500.0,,0.0,67.0,41.0
1902-03-26,40800.0,0.61,0.0,67.0,40.0
1902-03-27,46300.0,,0.0,66.0,35.0
1902-03-28,51100.0,,0.0,64.0,43.0
1902-03-29,48700.0,,0.0,55.0,35.0
1902-03-30,47500.0,,0.0,47.0,31.0
1902-03-31,46300.0,,0.0,44.0,31.0
1902-04-01,45200.0,0.0,,38.0,31.0
1902-04-02,44100.0,0.0,,47.0,27.0
1902-04-03,41900.0,0.0,,53.0,22.0
1902-04-04,40800.0,0.0,,52.0,23.0
1902-04-05,40800.0,0.07,,60.0,32.0
1902-04-06,40800.0,0.0,,66.0,38.0
1902-04-07,40800.0,0.0,,44.0,25.0
1902-04-08,39700.0,0.0,,51.0,24.0
1902-04-09,38600.0,0.0,,65.0,28.0
1902-04-10,37500.0,0.0,,70.0,31.0
1902-04-11,35300.0,0.0,,58.0,34.0
1902-04-12,35300.0,0.0,,56.0,33.0
1902-04-13,34300.0,0.0,,57.0,28.0
1902-04-14,33300.0,0.0,,58.0,31.0
1902-04-15,31300.0,0.0,,58.0,25.0
1902-04-16,30300.0,0.0,,62.0,32.0
1902-04-17,30300.0,0.0,,69.0,30.0
1902-04-18,29300.0,0.03,,70.0,46.0
1902-04-19,28300.0,0.0,,61.0,44.0
1902-04-20,28300.0,0.02,,65.0,32.0
1902-04-21,27300.0,0.0,,88.0,55.0
1902-04-22,27300.0,0.22,,79.0,46.0
1902-04-23,27300.0,0.0,,60.0,35.0
1902-04-24,27300.0,0.0,,68.0,27.0
1902-04-25,27300.0,1.01,,65.0,47.0
1902-04-26,27300.0,0.1,,60.0,37.0
1902-04-27,28300.0,0.0,,70.0,34.0
1902-04-28,27300.0,0.0,,73.0,51.0
1902-04-29,27300.0,0.0,,72.0,52.0
1902-04-30,27300.0,0.0,,73.0,40.0
1902-05-01,27300.0,0.15,,75.0,44.0
1902-05-02,28300.0,0.0,,88.0,58.0
1902-05-03,30300.0,0.05,,86.0,62.0
1902-05-04,32300.0,0.42,,72.0,59.0
1902-05-05,39700.0,1.0,,72.0,55.0
1902-05-06,54900.0,0.06,,69.0,53.0
1902-05-07,61500.0,0.0,,76.0,49.0
1902-05-08,65700.0,0.0,,80.0,49.0
1902-05-09,67100.0,0.0,,60.0,48.0
1902-05-10,67100.0,0.56,,50.0,39.0
1902-05-11,70100.0,0.0,,66.0,41.0
1902-05-12,71600.0,0.0,,88.0,54.0
1902-05-13,74600.0,1.05,,71.0,56.0
1902-05-14,77600.0,0.0,,67.0,46.0
1902-05-15,82400.0,0.0,,68.0,42.0
1902-05-16,82400.0,0.07,,77.0,50.0
1902-05-17,80800.0,0.64,,85.0,56.0
1902-05-18,84000.0,0.0,,91.0,62.0
1902-05-19,92000.0,0.0,,89.0,65.0
1902-05-20,102000.0,0.25,,92.0,65.0
1902-05-21,104000.0,0.17,,84.0,65.0
1902-05-22,102000.0,0.15,,85.0,66.0
1902-05-23,106000.0,1.34,,79.0,62.0
1902-05-24,113000.0,0.1,,82.0,63.0
1902-05-25,118000.0,0.0,,80.0,54.0
1902-05-26,123000.0,0.03,,71.0,53.0
1902-05-27,123000.0,0.0,,68.0,42.0
1902-05-28,121000.0,0.0,,75.0,42.0
1902-05-29,118000.0,0.0,,82.0,54.0
1902-05-30,114000.0,0.0,,83.0,64.0
1902-05-31,109000.0,0.0,,82.0,61.0
1902-06-01,104000.0,0.54,,90.0,62.0
1902-06-02,100000.0,0.0,,88.0,64.0
1902-06-03,98400.0,1.2,,82.0,62.0
1902-06-04,106000.0,0.78,,85.0,57.0
1902-06-05,102000.0,0.0,,81.0,51.0
1902-06-06,98400.0,1.08,,86.0,64.0
1902-06-07,96800.0,0.06,,73.0,52.0
1902-06-08,96800.0,0.0,,74.0,49.0
1902-06-09,95200.0,0.0,,78.0,48.0
1902-06-10,92000.0,0.0,,90.0,62.0
1902-06-11,88800.0,0.61,,85.0,61.0
1902-06-12,85600.0,0.0,,93.0,63.0
1902-06-13,82400.0,1.12,,85.0,65.0
1902-06-14,90400.0,1.36,,84.0,64.0
1902-06-15,90400.0,0.0,,84.0,64.0
1902-06-16,85600.0,0.0,,77.0,57.0
1902-06-17,84000.0,0.0,,80.0,49.0
1902-06-18,79200.0,0.0,,78.0,55.0
1902-06-19,74600.0,0.0,,77.0,50.0
1902-06-20,71600.0,0.13,,70.0,48.0
1902-06-21,71600.0,0.0,,68.0,45.0
1902-06-22,70100.0,0.0,,72.0,40.0
1902-06-23,68600.0,0.0,,77.0,44.0
1902-06-24,67100.0,1.24,,76.0,56.0
1902-06-25,65700.0,0.2,,77.0,57.0
1902-06-26,65700.0,0.0,,71.0,46.0
1902-06-27,67100.0,0.19,,65.0,48.0
1902-06-28,67100.0,0.54,,60.0,57.0
1902-06-29,65700.0,0.85,,67.0,55.0
1902-06-30,65700.0,0.0,,72.0,54.0
1902-07-01,62900.0,0.0,,74.0,41.0
1902-07-02,61500.0,0.2,,85.0,61.0
1902-07-03,60100.0,0.53,,92.0,65.0
1902-07-04,65700.0,0.0,,92.0,70.0
1902-07-05,65700.0,0.0,,91.0,71.0
1902-07-06,64300.0,0.45,,91.0,66.0
1902-07-07,62900.0,0.0,,91.0,72.0
1902-07-08,71600.0,0.53,,91.0,78.0
1902-07-09,73100.0,0.63,,78.0,65.0
1902-07-10,79200.0,0.0,,80.0,60.0
1902-07-11,79200.0,0.0,,81.0,55.0
1902-07-12,77600.0,0.0,,87.0,55.0
1902-07-13,68600.0,0.0,,91.0,64.0
1902-07-14,65700.0,0.39,,89.0,66.0
1902-07-15,64300.0,0.0,,86.0,65.0
1902-07-16,64300.0,0.93,,89.0,57.0
1902-07-17,73100.0,0.0,,95.0,65.0
1902-07-18,87200.0,3.41,,78.0,63.0
1902-07-19,90400.0,0.15,,78.0,64.0
1902-07-20,87200.0,0.03,,68.0,59.0
1902-07-21,80800.0,0.0,,80.0,52.0
1902-07-22,74600.0,0.05,,87.0,53.0
1902-07-23,74600.0,0.13,,85.0,58.0
1902-07-24,73100.0,0.0,,90.0,59.0
1902-07-25,68600.0,0.01,,92.0,64.0
1902-07-26,67100.0,0.03,,89.0,67.0
1902-07-27,64300.0,0.32,,80.0,64.0
1902-07-28,65700.0,0.0,,85.0,62.0
1902-07-29,67100.0,0.0,,90.0,62.0
1902-07-30,64300.0,0.0,,94.0,65.0
1902-07-31,56200.0,0.0,,88.0,67.0
1902-08-01,53600.0,0.0,,89.0,66.0
1902-08-02,51100.0,0.0,,91.0,65.0
1902-08-03,48700.0,0.0,,86.0,65.0
1902-08-04,47500.0,0.0,,89.0,66.0
1902-08-05,47500.0,0.06,,85.0,64.0
1902-08-06,46300.0,0.0,,79.0,54.0
1902-08-07,43000.0,0.0,,86.0,56.0
1902-08-08,41900.0,0.0,,81.0,52.0
1902-08-09,39700.0,0.91,,83.0,59.0
1902-08-10,38600.0,0.69,,72.0,58.0
1902-08-11,37500.0,0.0,,72.0,49.0
1902-08-12,35300.0,0.0,,77.0,46.0
1902-08-13,35300.0,0.59,,79.0,60.0
1902-08-14,34300.0,0.0,,76.0,65.0
1902-08-15,33300.0,0.26,,73.0,59.0
1902-08-16,32300.0,0.0,,78.0,53.0
1902-08-17,32300.0,0.13,,73.0,56.0
1902-08-18,32300.0,0.0,,86.0,63.0
1902-08-19,31300.0,1.33,,84.0,67.0
1902-08-20,33300.0,0.0,,84.0,62.0
1902-08-21,35300.0,0.0,,81.0,59.0
1902-08-22,36400.0,0.0,,77.0,57.0
1902-08-23,33300.0,0.0,,75.0,53.0
1902-08-24,31300.0,0.0,,79.0,48.0
1902-08-25,30300.0,0.11,,70.0,54.0
1902-08-26,28300.0,0.0,,79.0,54.0
1902-08-27,27300.0,0.0,,84.0,53.0
1902-08-28,26300.0,0.0,,84.0,53.0
1902-08-29,25400.0,0.0,,87.0,55.0
1902-08-30,25400.0,0.0,,86.0,62.0
1902-08-31,24600.0,0.0,,84.0,65.0
1902-09-01,24600.0,0.0,,75.0,53.0
1902-09-02,24600.0,0.0,,80.0,45.0
1902-09-03,23800.0,0.0,,69.0,50.0
1902-09-04,23800.0,0.0,,79.0,73.0
1902-09-05,23800.0,0.6,,76.0,42.0
1902-09-06,25400.0,0.0,,78.0,56.0
1902-09-07,27300.0,0.0,,83.0,47.0
1902-09-08,29300.0,0.37,,77.0,53.0
1902-09-09,32300.0,0.0,,68.0,43.0
1902-09-10,33300.0,0.0,,78.0,41.0
1902-09-11,33300.0,0.0,,65.0,48.0
1902-09-12,31300.0,0.0,,58.0,35.0
1902-09-13,31300.0,0.0,,65.0,31.0
1902-09-14,30300.0,0.0,,72.0,38.0
1902-09-15,30300.0,0.0,,74.0,43.0
1902-09-16,29300.0,0.0,,78.0,42.0
1902-09-17,29300.0,1.25,,81.0,55.0
1902-09-18,29300.0,0.0,,65.0,47.0
1902-09-19,29300.0,0.0,,66.0,39.0
1902-09-20,28300.0,0.0,,71.0,46.0
1902-09-21,28300.0,0.01,,78.0,57.0
1902-09-22,27300.0,0.0,,80.0,62.0
1902-09-23,27300.0,1.09,,68.0,56.0
1902-09-24,27300.0,0.1,,60.0,54.0
1902-09-25,35300.0,0.0,,59.0,54.0
1902-09-26,34300.0,0.06,,75.0,55.0
1902-09-27,32300.0,0.18,,64.0,55.0
1902-09-28,30300.0,0.0,,66.0,53.0
1902-09-29,29300.0,0.0,,74.0,52.0
1902-09-30,31300.0,0.13,,62.0,48.0
1902-10-01,32300.0,0.0,,65.0,38.0
1902-10-02,31300.0,0.0,,65.0,45.0
1902-10-03,31300.0,0.14,,62.0,48.0
1902-10-04,30300.0,0.0,,54.0,47.0
1902-10-05,30300.0,0.58,,62.0,42.0
1902-10-06,30300.0,0.0,,71.0,35.0
1902-10-07,30300.0,0.0,,68.0,40.0
1902-10-08,29300.0,0.0,,75.0,39.0
1902-10-09,29300.0,0.0,,64.0,44.0
1902-10-10,28300.0,0.0,,74.0,40.0
1902-10-11,27300.0,0.0,,74.0,42.0
1902-10-12,27300.0,0.44,,62.0,48.0
1902-10-13,26300.0,0.0,,58.0,38.0
1902-10-14,26300.0,0.0,,55.0,28.0
1902-10-15,27300.0,0.0,,69.0,36.0
1902-10-16,27300.0,0.0,,61.0,35.0
1902-10-17,26300.0,0.0,,63.0,38.0
1902-10-18,27300.0,1.45,,71.0,47.0
1902-10-19,28300.0,0.0,,65.0,40.0
1902-10-20,29300.0,0.0,,62.0,30.0
1902-10-21,28300.0,0.0,,66.0,39.0
1902-10-22,27300.0,0.0,,78.0,53.0
1902-10-23,27300.0,0.0,,78.0,52.0
1902-10-24,27300.0,0.0,,77.0,55.0
1902-10-25,28300.0,0.51,,75.0,55.0
1902-10-26,28300.0,0.0,,68.0,43.0
1902-10-27,28300.0,0.03,,58.0,39.0
1902-10-28,28300.0,0.0,,46.0,33.0
1902-10-29,28300.0,0.0,,58.0,36.0
1902-10-30,27300.0,0.0,,62.0,36.0
1902-10-31,27300.0,0.0,,71.0,32.0
1902-11-01,27300.0,0.0,0.0,71.0,50.0
1902-11-02,28300.0,0.0,0.0,71.0,41.0
1902-11-03,29300.0,0.0,0.0,60.0,28.0
1902-11-04,29300.0,0.0,0.0,60.0,46.0
1902-11-05,30300.0,1.3,0.0,55.0,45.0
1902-11-06,31300.0,0.0,0.0,43.0,31.0
1902-11-07,33300.0,0.0,0.0,51.0,27.0
1902-11-08,33300.0,0.0,0.0,64.0,35.0
1902-11-09,34300.0,0.0,0.0,69.0,48.0
1902-11-10,34300.0,0.13,0.0,60.0,40.0
1902-11-11,34300.0,0.17,0.0,67.0,39.0
1902-11-12,34300.0,0.0,0.0,71.0,62.0
1902-11-13,35300.0,0.04,0.0,65.0,45.0
1902-11-14,35300.0,0.33,0.0,61.0,41.0
1902-11-15,37500.0,0.0,0.0,52.0,39.0
1902-11-16,38600.0,0.01,0.0,44.0,38.0
1902-11-17,38600.0,0.0,0.0,46.0,37.0
1902-11-18,39700.0,0.0,0.0,53.0,35.0
1902-11-19,40800.0,0.0,0.0,56.0,29.0
1902-11-20,43000.0,0.0,0.0,59.0,34.0
1902-11-21,46300.0,0.0,0.0,53.0,42.0
1902-11-22,51100.0,0.0,0.0,51.0,31.0
1902-11-23,58800.0,0.0,0.0,48.0,24.0
1902-11-24,64300.0,0.0,0.0,48.0,31.0
1902-11-25,68600.0,0.0,0.0,43.0,28.0
1902-11-26,70100.0,0.03,0.5,36.0,31.0
1902-11-27,71600.0,0.0,0.0,38.0,22.0
1902-11-28,71600.0,0.0,0.0,41.0,19.0
1902-11-29,71600.0,0.5,3.0,37.0,23.0
1902-11-30,70100.0,0.0,0.0,40.0,18.0
1902-12-01,67100.0,0.0,0.0,45.0,23.0
1902-12-02,65700.0,0.0,0.0,36.0,27.0
1902-12-03,64300.0,0.95,2.5,36.0,24.0
1902-12-04,59000.0,0.0,0.0,27.0,12.0
1902-12-05,52000.0,0.0,0.0,36.0,25.0
1902-12-06,45000.0,0.25,2.5,31.0,17.0
1902-12-07,38000.0,0.0,0.0,20.0,1.0
1902-12-08,30000.0,0.0,0.0,5.0,-12.0
1902-12-09,25000.0,0.0,0.0,29.0,5.0
1902-12-10,21000.0,0.0,0.0,35.0,29.0
